달콤한검정약콩두유,음료류,170,mL,115,8,2.9,14
블렌드 쉬레드 치즈,유가공품,20,g,65,0,0,2
로스팅마스터즈에콰도르빈투바,초콜릿류,20,g,115,2,7,10
맥스봉 스파이시후랑크,식육가공품 및 포장육,90,g,210,13,16,4
참진한 국간장,장류,100,mL,50,6,1,4
스노우쇼콜라,초콜릿류,30,g,110,1,7,13
쿡시 얼큰한 맛 쌀국수,면류,92,g,320,5,0.7,74
케이준 치킨버거,즉석식품류,155,g,376.08,23.39,15.48,35.28
맘마밀 요구르트와 곡류,특수용도식품,100,g,415,19,9,64
골드 스테이크 불갈비 피자(L),피자류,233.8,g,593.05,26.55,0,0
김밥용햄,식육가공품 및 포장육,100,g,215,13,14,9
모닝닥터 복숭아,유가공품,100,g,105,3,3,16
청정원 유기농,식용유지류,5,g,2.25,0,0.25,0
더블스모크 햄,식육가공품 및 포장육,30,g,18.9,1.94,0.91,0.62
비타파워,음료류,100,g,25,0,0,0
매콤달콤비빔냉면,면류,420,g,1180,17,54,156
몽고하송저염양조간장,장류,100,g,70.5,6,0,11
그릴후랑크치즈,식육가공품 및 포장육,100,g,295,13,25,4
네스티 복숭아맛 아이스티,음료류,12,g,48,0,0,12
망고스카시 오리지널,음료류,200,g,113.96,0.35,0.38,27.3
시원한 동치미 냉면육수,조미식품,324,g,92.63,0.87,0.1,22.06
허쉬 모카 던카치노(S),음료류,428,mL,330,4,0,0
녹차빽스치노(SOFT),음료류,765,mL,694,12,0,0
rill K 미니스테이크,식육가공품 및 포장육,100,g,255,24,16,15
리얼 후레쉬 클래식 케이크 (L),빵류,100,g,275,3,0,0
한입카스테라,빵류,80,g,270,5,80,41
토피넛 라떼 L,음료류,402,mL,588.2,10.8,0,0
게토레이 레몬향,음료류,200,g,50,0,0,0
홈밀크우유,유가공품,200,g,280,12,16,20
동그랑땡,식육가공품 및 포장육,30,g,16.65,1.03,0.75,1.46
흑당 콜드브루,음료류,370,mL,248,5,0,0
새우완자,식육가공품 및 포장육,30,g,7.38,1.1,0.02,0.73
홈플러스 선지해장국,즉석식품류,250,g,212.5,22.5,7.5,15
네슬레 레모네이드 믹스,음료류,200,g,10666,0,0,2666.6
탈지혼합분유,유가공품,100,g,335,37,1,52
가나 마일드,초콜릿류,100,g,540,8,33,55
햇반컵밥 중화마파두부덮밥,즉석식품류,270,g,400,10,11,65
카카오 후로스티드,빵류,48,g,220,3,0,0
카페라떼 R,음료류,280,mL,161,7.2,0,0
감자전,전류,200,g,265,3.4,13.1,33.6
매일우유 오리지널,유가공품,200,g,260,12,16,18
데미소다 애플,음료류,250,g,125,0,0,0
카프리썬 사과,음료류,200,g,120,0,0,30
전장 조미김,수산가공식품류,4,g,0.69,0.04,0.04,0.05
아메리칸 콘 브레드,빵류,64,g,235,5,0,0
덴마크드링킹요구르트 청포도,유가공품,150,g,130,5,5,16
테이크얼라이브스위티자몽,음료류,120,mL,55,0,0.8,12
핫리치피자,피자류,150,g,343,13,0,0
망고 쥬얼리 자몽 크러쉬,음료류,454,mL,322,0.9,0,0
덴마크 모닝시리얼 우유,유가공품,200,g,120,6,4.2,14
고구마피자오리지널,피자류,196,g,506,23,0,0
메디웰 신장식 투석,특수용도식품,200,mL,400,15,18,46
민트 초콜릿 라떼,음료류,245,mL,322.1,5.2,0,0
맛있는 컵밥 오삼불고기덮밥,즉석식품류,280,g,450,13,16,63
봉평촌 메밀국수 2호,면류,100,g,360,9,2.4,75
이롬 황성주 국산콩 닥터 B 두유,음료류,190,mL,105,0,4.5,0
민태,어류,100,g,88,0,0,0
건포도빵,빵류,78,g,245,6,0,0
메밀맛생면,면류,200,g,489,8.6,0.4,112
스노우빙 밀크,빙과류,300,mL,185,5,5,30
문어낙지볶음밥,즉석식품류,250,g,395,10.5,8.3,69
산록 1등급우유,유가공품,200,g,240,12,16,16
안달루시아산 올리브유,식용유지류,5,g,2.25,0,0.25,0
치즈블라썸 스테이크 에그타르트 L,피자류,134,g,371,18,0,0
simplus 콜라,음료류,100,mL,44,0,0,11
쿠키 앤 크림 첵스,초콜릿류,100,g,500,5,22,70
케어웰 인텐시브 에프엘 RTH(알티에이치),특수용도식품,500,mL,500,25,20,55
테일러 푸른주스,음료류,100,g,67,1,0,16
도시락용 조미김,수산가공식품류,4,g,0.69,0.04,0.04,0.05
스콘자 비브란트 오렌지향 조단 아몬드,초콜릿류,30,g,45,0.9,1.35,7.2
치파오치킨,튀김류,100,g,273,19,0,0
페퍼로니 오리지널(L),피자류,160,g,451,18,0,0
전통떡갈비맛경단,식육가공품 및 포장육,100,g,25,15,16,12
건국우유,유가공품,200,g,251.94,13.56,14.54,17.44
딸기쨈,잼류,20,g,56,0,0,14
요플레 오프룻 블루베리,유가공품,180,g,145,5,2.6,25
스무디큐 블루베리,음료류,200,g,880,0,0,220
메디웰 프로틴1.5,특수용도식품,100,g,150,6.5,5.5,19
6알 자연란,알가공품류,60,g,45,4.18,2.81,1.01
오곡 코코볼 정글탐험대,농산가공식품류,30,g,115,2,1.4,24
후레쉬우유,유가공품,200,g,244,12,13.6,18.8
블루베리필드,빵류,60,g,200,3,0,0
스파이시 이탈리안 치즈롤(P),피자류,159,g,450,20,0,0
사르르 고구마 케이크 빵,빵류,128,g,385,7,0,0
그린비아 하이프로틴,특수용도식품,100,g,100,6.5,2,14
믿음들기름,식용유지류,100,mL,820,0,84,0
대구횟대,어류,100,g,93,19.5,1.2,0
상하치즈 링스,유가공품,20,g,12,1,0.84,0.16
살사소스,기타,10,g,9,0,0,0
그릴드 훈제 닭가슴살,식육가공품 및 포장육,140,g,170,35,1.1,5
불닭볶음면,면류,140,g,530,12,16,85
키커바 녹차,초콜릿류,30,g,166,2,10,17
쿨러시 알로에,음료류,414,g,217,0,0,52
땡모반,음료류,300,mL,285,0,0,0
햇반컵밥 오징어 덮밥,즉석식품류,230,g,335,6,6,64
팔도도시락봉지,면류,108,g,475,8,17,72
북어멸치칼국수,면류,466,g,525,12,1.4,116
담백한베지밀에이,음료류,190,mL,110,6,6,8
니코제로,기타식품류,150,g,74.25,0,0,18.45
청정원 런천미트,식육가공품 및 포장육,30,g,95,3,8,3
헤이즐넛향파우더,기타,56,g,260,1,10,43
중기2?한우양배추죽,특수용도식품,160,g,105.19,6.69,1.99,18.23
리코타치즈(라지),아이스크림류,450,mL,1071,14,0,0
크랜베리치킨 & 아삭햄치즈 패스트리,빵류,208,g,450,19,0,0
면사랑 냉동소면,면류,200,g,270,10,0,58
칸타타카라멜마키아토,음료류,275,mL,130,4,2,24
고추장아찌,채소류,100,g,124,2.39,0.63,31.49
바게뜨,빵류,53,g,145,5,0,0
감자샐러드,무침류,150,g,189,2,12,18.4
옹가네진품간장,장류,100,mL,48,6,0,6
페페로니 소보로M,피자류,194,g,635,23,0,0
엔톡 청포도향,음료류,350,mL,86,0,0,21
청인 갈근발효진액,음료류,100,mL,26.8,0.1,0,5
감자된장국,국류,400,g,98,4.3,2.4,14.8
가족사랑,유가공품,200,g,256,12.8,14,19.2
웨스틴콤보더블L,피자류,153,g,362,18,0,0
농협우리쌀 현미유,식용유지류,100,mL,899,0,100,0
오뚜기 옛날 구수한 끓여먹는 누룽지,즉석식품류,240,g,225,5,0,51
레몬닭가슴살,식육가공품 및 포장육,140,g,170,33,2,5
스윗피스 에그타르트L,피자류,121,g,370,11,0,0
멸치볶음,볶음류,50,g,137,19.7,3.5,6.8
맛있는 오뚜기밥 큰밥,즉석식품류,300,g,435,8,2.9,94
마가리타 씬(F),피자류,194,g,582,23,0,0
지중해담치,패류,100,g,54,8.9,0.5,0
호박부침개,전류,100,g,129,3.9,8.1,10.1
햄김치찌개,찌개류,300,g,189,11.1,10.4,12.7
아침에주스 유기농 토마토,음료류,100,mL,40,0.7,0,9
고구마피자L,피자류,155,g,410,18,0,0
클래식감자단호박고기죽,특수용도식품,180,g,112,5,1.1,21
대흥 불간장,장류,100,mL,37,5,0,4
게살볶음밥,즉석식품류,225,g,350,8,3.4,72
참 붕어싸만코 프라임 ,빙과류,100,g,143.3,2,4,24.7
오렌지농축액,음료류,100,mL,159,1.8,0,38
성대,어류,100,g,94,19.9,1,0
클래식치즈흰살생선진밥,특수용도식품,180,g,182,7,3.3,31
진짜장,면류,135,g,530,12,13,91
스트로베리 토네이도,아이스크림류,177,g,272,4,0,0
콩즙이 2배 진한 유기농두부 부침용,두부류 또는 묵류,100,g,75,9,3,3
이츠웰재래식된장,장류,100,g,185,13,4.2,24
살오징어-조미훈제품,수산가공품,100,g,215,0,0,0
누가바컵,빙과류,100,g,165,3,9,18
뉴트리 라면,면류,120,g,505,10,16,80
해피스푼 콩식용유T 티,식용유지류,5,g,2.25,0,0.25,0
사누끼 정통 냉동 우동면,면류,230,g,335,0,0,0
앤업카페 에스프레소 돌체라떼 텀블러,음료류,300,mL,200,3,6,30
저지방우유2.0,유가공품,200,g,196,13.2,7.6,19.2
왕창포테이토피자L,피자류,258,g,619,23,0,0
북어조림,조림류,100,g,181.86,20.826,3.331,17.143
풀드포크치즈밤피자 R,피자류,108.2,g,207.8,5.4,0,0
유자 캐모마일 ICED,음료류,354,mL,188,0,0,0
명태-창란젓,수산가공품,100,g,116,12.9,3.2,0
메디웰 RTH 300,특수용도식품,100,g,100,13.5,9,14.67
초코지오 초코까페,빙과류,100,g,408,5.3,25,53.4
떠먹는 쿠키앤크림 볼,빵류,70,g,245,3,0,0
비요뜨 크런치볼,유가공품,100,g,150,5,5.6,19
베리히비스커스향 음료베이스,음료류,200,g,256,0,0,64
양념조개젓,수산가공식품류,100,g,89,10.7,1.6,8
까로망 프리미엄 모카초코 파우더,코코아가공품류,30,g,119,0.5,0.5,28
무말랭이 무침,채소류,100,g,136,3.3,1,28.5
힘내 파인애플씨,음료류,135,g,70,0,0,18
하루우유 클래식 200,유가공품,200,mL,14,7,8,10
시나몬 슈가 스틱,빵류,155,g,472,10,0,0
매일 바이오 화이버&칼슘 드링킹 요거트 백도,유가공품,150,g,120,4,3.1,20
복분자,음료류,200,g,70,0,0,0
후루츠쨈,잼류,20,g,50,0,0,13
천하장사 오리지날,수산가공식품류,28,g,41,3,1.9,3
쵸코 첵스,농산가공식품류,30,g,35.1,0.54,0.18,7.92
모닝하임 김치 찐만두,즉석식품류,150,g,315,16.88,9,41.62
핫소스,기타,3.5,g,2,0,0,0
진주 장조림,절임류 또는 조림류,30,g,8.1,1.31,0.1,0.49
이츠 17야채 5과일,음료류,120,g,55,0,0,0
까마쿤,빙과류,100,g,150,3,8,17
블랙 포레스트,한과류,557,g,1900,29,0,0
이롬 황성주 국산콩 닥터 C 무가당 두유,음료류,190,mL,65,0,3,0
참골드기름,식용유지류,100,g,900,0,100,0
슬라이스흑마늘삼겹,식육가공품 및 포장육,1000,g,4315,140,394,52
인절미 크림라떼 ICED,음료류,354,mL,408,7,0,0
쇠고기완자전,전류,200,g,323,37.5,15.1,9.4
치즈스틱 L,빵류,150,g,369,27,0,0
산내들된장Standard,장류,100,g,190,13,2,29
우리밀쫄면면,면류,525,g,1260,26,4.4,279
초정토닉워터,음료류,350,mL,155,0,0,39
요러브 딸기 요거트,유가공품,100,g,100,4,3,14
언더더시 R(석쇠),피자류,154,g,372,23,0,0
청정원 카레여왕 약간매운맛 90g,조미식품,200,g,1848.8,37.2,98.4,203.6
글라소 비타민워터 enery,음료류,250,mL,44,0,0,11
앱솔루트 유기농 궁 1,특수용도식품,100,g,514.29,10,27.14,57.86
수제피클,기타,128,g,75,1,0,0
세절햄,식육가공품 및 포장육,100,g,170,14,7,13
후랑크 소시지,식육가공품 및 포장육,50,g,116.6,0,0,0
참기름,식용유지류,5,g,1.45,0.05,0.13,0.04
동죽,패류,100,g,69,11.8,1.6,0
애플모히또,음료류,355,mL,157,1,0,0
카라멜마끼아또(HOT) L,음료류,450,mL,278,11,0,0
식스 치즈 오리지널(F),피자류,108,g,293,13,0,0
(EX)HOT 토피 넛 라떼,음료류,630,mL,523,16,0,0
더블 치즈버거 골드링(F),피자류,172,g,530,21,0,0
매일 좋은우유 저지방,유가공품,200,g,180,12,7.2,18
정성가득비빔밥,즉석식품류,397,g,560,20,13,90
간편곤드레나물밥,즉석식품류,250,g,415,9,6,81
맑은채종유,식용유지류,100,g,900,0,100,0
그랜마 애플 블랙 티,음료류,355,mL,200,1,0,0
마포왕만두피,즉석식품류,100,g,275,9,2.4,55
보령 홍삼골드,음료류,100,mL,50,0,0,12
아메리치노 흑당라떼 ICE,음료류,430,g,245,5,0,48
맛을담은양조간장,장류,100,g,50,6,0,6
그린티 본델리슈,빵류,100,g,280,7,0,0
고소한 베지밀,음료류,200,g,260,12,16,16
유채나물무침,나물류,90,g,86,5.2,4.1,7
바나나보이,빙과류,100,g,107.69,1.54,2.54,20
생초코,초콜릿류,800,g,150,1.2,7.7,11
완료기밥?사과소스고기밥,특수용도식품,180,g,224,9.5,2.2,41.7
조지아 고티카 빈티지 라떼,음료류,270,mL,119,3,3,20
직화불고기(리치골드)L,피자류,104,g,289,14,0,0
더블 초코칩 쿠키,한과류,45,g,210,5,0,0
생냉면,면류,150,g,360,9,1.7,78
러브앤초코케이크,빵류,66,g,250,3,0,0
소프트 아이스크림_콘,아이스크림류,135,g,325,10,0,0
제일제면소 튀김우동,면류,100,g,70.44,1.77,1.25,13.03
후레쉬 쥬스 오렌지 venti,음료류,680,mL,147,0.7,0,36.4
개량조개,패류,100,g,62,12,0.7,0
페파로니 피자 바이트(L),피자류,222.8,g,539.09,27.94,0,0
마켓오 초코바이트,초콜릿류,15,g,12.76,0.16,0.8,1.21
리뉴슬림 블루,특수용도식품,40,g,170,10,3,24
소시지튀김,튀김류,200,g,707,28.1,62.6,8
사랑해 사과씨C,음료류,135,mL,75,0,0,18
생큐 딸기우유,유가공품,200,g,284,8.4,6.8,48.8
양파맛두부스낵,한과류,80,g,405,8,20,48
직화파인애플피자오리지널,피자류,185,g,426,11,0,0
진간장 금S,장류,100,mL,60,7,0,7
참매 골드,음료류,30,mL,100,0,0,25
자스민 그린티 (hot)J,음료류,454,mL,6.8,0.4,0,0
체다슬라이스치즈,유가공품,20,g,65,0,0,0.6
단무지,장아찌류,30,g,3,0.1,0.1,0.7
따옴 자몽주스,음료류,200,g,85,0,0,0
아포가토,음료류,150,mL,183,4,0,0
프라임 순심,식육가공품 및 포장육,100,g,125,18,5,2
스파이시 치킨 랜치 골드링(P),피자류,164,g,454,25,0,0
면사랑 칡냉면,면류,200,g,500,15,3.3,102
스콘(시나몬호두),빵류,90,g,366,4,0,0
청국장,조미료류,100,g,108,10.2,0.8,14.9
에스 플러스,식용유지류,5,g,2.25,0,0.25,0
러브잇 슬라이스 닭가슴살 마늘맛,식육가공품 및 포장육,100,g,131.68,29.27,1.52,0.23
오리온 생크림파이 오리지널,초콜릿류,22,g,107,1,7,10
골드 명란,수산가공식품류,100,g,118,19.5,0.4,9
단호박 호두강정 샌드위치,빵류,128,g,305,6,0,0
치즈와퍼주니어,버거류,170,g,438,19,0,0
딸기주스,음료류,480,mL,201.6,2.2,0,0
사누끼 중화면,면류,100,g,132.9,3.55,1.1,27.19
다담 오징어볶음양념,조미식품,15,g,4.86,0.13,0.05,1.01
커브그릴부어스트,식육가공품 및 포장육,100,g,270,16,21,4
모짜렐라 치즈 슈레드,유가공품,20,g,11.6,0.84,0.88,0.09
농심가락냉동우동(업소용),면류,250,g,320,7,0,73
허브갈릭 크림치즈,빵류,100,g,292,6,0,0
마맘 홍차 초코 잼,잼류,100,g,432,3,20,59
52뉴트리션 다이어트 베이스 커피맛,특수용도식품,25,g,82,12,0.69,6.9
참치샌드위치,빵류,250,g,555,23.3,35.1,36.5
송편(콩),떡류,100,g,194.334,5.237,0.749,41.661
타시모 게발리아 카푸치노,유가공품,200,g,709.2,30.8,38.4,60
진달래발효꽃초,음료류,30,mL,41,0,0,10
청솔딸기,음료류,30,mL,64.8,0,0,16
소와나무 우유,유가공품,200,g,260,12,15,18
애플 스파클링,음료류,350,mL,175,0,0.5,42
미닛메이드 오리지널 오렌지100,음료류,180,g,88,0,0,0
서울우유 체다슬라이스 치즈,유가공품,20,g,65,3.8,5.5,0.6
치즈가든(오리지널 M),피자류,109,g,250,10,0,0
양반 쇠고기미역죽,즉석식품류,285,g,205,5,6,33
씨와이 프로 라드유,식용유지류,100,g,900,0,100,0.7
스프라이트 킨 사이다,음료류,100,mL,44,0,0,11
키위아작,빙과류,100,g,125.78,0,0.78,29.69
데일리 우유식빵,빵류,100,g,280,8,0,0
산동왕당면,면류,20,g,87.5,0,0,21
올리브레몬유,기타,15,mL,800,0,93,0
앱솔루트 센서티브 2,특수용도식품,100,g,500,10.71,25.71,58.57
맥스웰하우스 콜롬비아나 오리지날 블랙,음료류,240,g,10,0,0,0
쁘띠카도,초콜릿류,40,g,220,3,14,21
치즈고구마진밥,특수용도식품,200,g,154,4.3,0.6,32.7
핫치킨(오리지널 M),피자류,119,g,287,13,0,0
까치상어,어류,100,g,112,0,0,0
설탕 대신 올리고당 사과잼,잼류,20,g,50,0,0,13
매일 후레쉬우유,유가공품,200,g,260,12,16,18
비비고 미역국,즉석식품류,250,g,60,3,3.6,4
멜로우 머쉬룸 골드링(L),피자류,100,g,258,13,0,0
UYLIAN 오리지널,유가공품,250,g,235,8,10,28
저염훈제닭가슴살,식육가공품 및 포장육,100,g,130.2,28,2,0
로얄 밀크티 쉐이크,음료류,395,mL,480,18,0,0
제주 감귤 패션 프룻 주스(ICED),음료류,362,mL,148.7,0.7,0,0
미니초코칩트위스트,빵류,15,g,55,1,0,0
애호박볶음,나물류,50,g,29,0.7,1.8,2.7
담두자만두,즉석식품류,1400,g,290,10,12,36
쉬림프 깐풍 피자(R),피자류,164,g,423.02,17.18,0,0
파파야시럽,음료류,100,mL,320,0,0,80
매실차,음료류,12,g,50,0,0,12
카카오초코앤딸기,한과류,50,g,310,2,0,0
치즈스테이크볶음밥,즉석식품류,250,g,550,22,20,70
로얄 밀크티,음료류,354,mL,290,60,0,0
남양 맘스쿠킹 한우쇠고기와 양송이 영양쌀죽,특수용도식품,100,g,56.25,1.5,1.88,8.12
참고을고소한참기름,식용유지류,100,mL,900,0,100,0
프리미엄 요거트 스무디 grande,음료류,454,mL,450.75,2.7,3.6,101.7
아카페라 아메리카노,음료류,200,g,58.33,0.83,0,13.33
딸기젤빙,기타,481,g,518,7.6,0,0
해삼-소건품,수산가공품,100,g,348,0,0,0
뉴 참치김밥,즉석식품류,100,g,153.91,4.88,3.65,25.39
찬마루된장,장류,100,g,135,15,4.8,11
순두부,두부류 또는 묵류,80,g,30.08,3.58,1.47,0.7
고구마 R(골드스윗),피자류,100,g,262,12,0,0
생강 페이스트,조미료류,100,g,43,0.7,0.6,8.6
맥스,빙과류,100,g,118,0.4,1.3,27.9
시나몬 초콜릿 grande (iced),음료류,454,mL,533.16,10.96,26.56,60.2
엘리트Hi-Ca밀크,유가공품,200,g,200,12,8,20
아구찜,찜류,400,g,310.871,48.302,5.309,17.471
크림스파게티,면류,338,g,524,17,0,0
호두과자(선물),빵류,640,g,2250,48,73,350
햄치즈샌드위치,빵류,240,g,433,21.1,18.4,45.8
장앤미 아사이베리,유가공품,150,g,222.06,7.16,6.45,38.68
고추참치,기타,150,g,205,23,6,16
그린비아 플러스케어 화이바,특수용도식품,200,mL,200,9,7,2
잘빠진 이스 켄터키,식육가공품 및 포장육,30,g,70,0,0,0
완료기밥?닭살들깨가루진밥,특수용도식품,180,g,224,10.7,2.7,40.3
서울우유 카페오레,유가공품,200,g,241.8,6,8.2,36
블랙 벨벳,한과류,151,g,525,10,0,0
자연드림 라면 레드,면류,200,g,480,0,0,0
돼지고기김치볶음,볶음류,230,g,371,27.2,23.1,13.6
맛있게 든든한 고칼슘두유,음료류,190,g,120,0,0,0
피스타치오라떼(HOT) R,음료류,360,mL,307,2,0,0
돌체 라떼,음료류,385,mL,203,0,0,0
초콜렛 밀크티 (ice)J,음료류,624,mL,218.2,2.5,0,0
통살 치킨버거,빵류,205,g,455,19,0,0
평촌요구르트,기타,150,mL,110,4,5,13
베이컨체다 (씬),피자류,161,g,445,31,0,0
상하치즈 뼈로가는 칼슘치즈,유가공품,18,g,55,0,0,1
다크 핫 초콜릿,음료류,304,mL,368,11,0,0
새우젓두부찌개,찌개류,300,g,166,16.2,8.1,7.2
육즙가득짬뽕군만두,즉석식품류,315,g,580,20,34,48
딸기치즈눈꽃빙수(우유),기타,725,g,858.8,11.6,0,0
돼지고기 메추리알 장조림,조림류,100,g,166,20.1,7.7,4.3
순수(秀) 우유 후레쉬번,빵류,160,g,580,11,0,0
베지밀5060시니어두유,음료류,190,mL,120,0,6,0
반미터-포테이토피자,피자류,178,g,439,21,0,0
현미 푸레이크,농산가공식품류,30,g,34.2,0.63,0.18,7.56
과일빙수,기타,395,mL,304,2,0,0
참다음 석류골드,음료류,20,mL,65,0,0,16
(EX)ICED 카페 모카,음료류,630,mL,417,10,0,0
청정원순창불타는매운고추장,장류,18,mL,40,1,0,8
아쌈 버블티,음료류,415,mL,412,0,0,0
에스프레소,음료류,60,mL,11,1,0,0
at home 복숭아속살,음료류,200,g,280,0,0,72
논산딸기가 든 1등급 우유,유가공품,200,g,240,10,7.6,34
구아바주스,음료류,355,mL,95,0,0,23
할라치뇨치즈 포테이토 S,빵류,183,g,365,5.3,0,0
꼬모 복숭아,유가공품,100,g,105,4,2.5,17
히비스커스 석류즙,음료류,80,g,38,0.1,0,9.3
위편한 구트,유가공품,150,g,216.35,8.65,4.67,32.88
남양 임페리얼드림 XO World Class 액상 12개월부터 24개월까지,특수용도식품,180,g,66,2.3,2.8,8
콘푸로스트,농산가공식품류,30,g,116,1.5,0.3,26.7
